FID,the_geom,District,ID_Muni,Municipali,Longitude,Latitude,Population,Urb_ou_Rur,Pop_total,Services__,Densite_Po,Urb_Rur
population_mada.983,POINT (46.5 -16.083333333333332),MAROVOAY,406111,MANARATSANDRY,46.5,-16.083333,31887,,25191,10.2,84.93,Rural
population_mada.984,POINT (46.483333333333334 -16.25),MAROVOAY,406112,ANTANIMASAKA,46.483333,-16.25,9368,,7400,10.2,46.43,Rural
population_mada.985,POINT (46.35 -16.133333333333333),MAROVOAY,406130,BEMAHARIVO,46.35,-16.133333,15255,,12051,10.2,16.66,Rural
population_mada.986,POINT (46.2 -16.333333333333336),MAROVOAY,406150,ANKARAOBATO,46.2,-16.333333,13019,,10285,10.2,11.53,Rural
population_mada.987,POINT (45.766666666666666 -16.116666666666667),MITSINJO,407011,MITSINJO,45.766667,-16.116667,11631,,9188,10.2,26.13,Rural
population_mada.988,POINT (45.833333333333336 -16.25),MITSINJO,407012,ANTSEZA,45.833333,-16.25,8990,,7102,10.2,9.72,Rural
population_mada.989,POINT (45.93333333333334 -15.900000000000002),MITSINJO,407030,ANTONGOMENA BEVARY,45.933333,-15.9,11259,,8895,10.2,18.31,Rural
population_mada.990,POINT (45.71666666666667 -15.950000000000003),MITSINJO,407050,MATSAKABANJA,45.716667,-15.95,17432,,13771,10.2,20.67,Rural
population_mada.991,POINT (46.13333333333333 -15.883333333333335),MITSINJO,407070,KATSEPY,46.133333,-15.883333,14452,,11417,10.2,14.67,Rural
population_mada.992,POINT (46.03333333333333 -16.25),MITSINJO,407091,BEKIPAY,46.033333,-16.25,7235,,5715,10.2,14.05,Rural
population_mada.993,POINT (45.95 -16.45),MITSINJO,407092,AMBARIMANINGA,45.95,-16.45,6479,,5118,10.2,14.25,Rural
population_mada.994,POINT (47.81666666666667 -16.833333333333336),TSARATANANA,408010,TSARATANANA,47.816667,-16.833333,17910,,10459,10.2,10.59,Rural
population_mada.995,POINT (47.45 -16.8),TSARATANANA,408030,BEKAPAIKA,47.45,-16.8,14553,,8499,10.2,12.71,Rural
population_mada.996,POINT (47.733333333333334 -16.616666666666667),TSARATANANA,408050,TSARAROVA,47.733333,-16.616667,8573,,5007,10.2,14.61,Rural
population_mada.997,POINT (47.6 -17.033333333333335),TSARATANANA,408070,BETRANDRAKA,47.6,-17.033333,12836,,7496,10.2,14.17,Rural
population_mada.998,POINT (47.65 -17.233333333333334),TSARATANANA,408090,KELILOHA,47.65,-17.233333,9401,,5490,10.2,18.76,Rural
population_mada.999,POINT (47.416666666666664 -16.533333333333335),TSARATANANA,408110,SAROBARATRA,47.416667,-16.533333,14708,,8590,10.2,15.24,Rural
population_mada.1000,POINT (47.88333333333333 -17.316666666666666),TSARATANANA,408130,AMPANDRANA,47.883333,-17.316667,3180,,1857,10.2,3.55,Rural
population_mada.1001,POINT (47.38333333333333 -17.3),TSARATANANA,408150,ANDRIAMENA,47.383333,-17.3,17254,,10076,10.2,8.24,Rural
population_mada.1002,POINT (47.833333333333336 -17.616666666666667),TSARATANANA,408170,AMBAKIRENY,47.833333,-17.616667,17091,,9981,10.2,19.97,Rural
population_mada.1003,POINT (47.61666666666667 -17.6),TSARATANANA,408190,BRIEVILLE,47.616667,-17.6,12372,,7225,10.2,20.96,Rural
population_mada.1004,POINT (48.016666666666666 -17.166666666666668),TSARATANANA,408210,SAKOAMADINIKA,48.016667,-17.166667,8087,,4723,10.2,7.46,Rural
population_mada.1005,POINT (47.46666666666667 -17.783333333333335),TSARATANANA,408230,MANAKANA,47.466667,-17.783333,5028,,2936,10.2,6.23,Rural
population_mada.1006,POINT (47.63333333333333 -15.566666666666668),PORT-BERGE(BORIZINY-VAOVAO),409010,PORT BERGE,47.633333,-15.566667,17217,,9315,35.7,570.87,Urban
population_mada.1007,POINT (47.68333333333334 -15.600000000000001),PORT-BERGE(BORIZINY-VAOVAO),409031,AMBANJABE,47.683333,-15.6,13602,,9032,10.2,43.04,Rural
population_mada.1008,POINT (47.583333333333336 -15.55),PORT-BERGE(BORIZINY-VAOVAO),409032,Boriziny Vaovao II,47.583333,-15.55,9758,,6479,10.2,27.79,Rural
population_mada.1009,POINT (47.81666666666667 -15.650000000000002),PORT-BERGE(BORIZINY-VAOVAO),409033,TSARATANANA I,47.816667,-15.65,9183,,6097,10.2,27.25,Rural
population_mada.1010,POINT (47.516666666666666 -15.783333333333335),PORT-BERGE(BORIZINY-VAOVAO),409050,TSARAHASINA,47.516667,-15.783333,13391,,8892,10.2,28.8,Rural
population_mada.1011,POINT (47.38333333333333 -15.566666666666668),PORT-BERGE(BORIZINY-VAOVAO),409070,TSININGIA,47.383333,-15.566667,17903,,11887,10.2,21.08,Rural
population_mada.1012,POINT (47.86666666666667 -15.866666666666669),PORT-BERGE(BORIZINY-VAOVAO),409091,ANDRANOMEVA,47.866667,-15.866667,14787,,9819,10.2,24.13,Rural
population_mada.1013,POINT (47.68333333333334 -15.766666666666667),PORT-BERGE(BORIZINY-VAOVAO),409092,AMPARIHY,47.683333,-15.766667,16404,,10892,10.2,81.49,Rural
population_mada.1014,POINT (47.91666666666667 -15.55),PORT-BERGE(BORIZINY-VAOVAO),409111,LEANJA,47.916667,-15.55,25564,,16974,10.2,32.55,Rural
population_mada.1015,POINT (47.91666666666667 -15.416666666666668),PORT-BERGE(BORIZINY-VAOVAO),409112,AMBODISAKOANA,47.916667,-15.416667,22991,,15266,10.2,94.28,Rural
population_mada.1016,POINT (47.2 -15.633333333333335),PORT-BERGE(BORIZINY-VAOVAO),409131,TSINJOMITONDRAKA,47.2,-15.633333,12008,,7973,10.2,16.29,Rural
population_mada.1017,POINT (47.28333333333333 -15.866666666666669),PORT-BERGE(BORIZINY-VAOVAO),409132,MAEVARANOHELY,47.283333,-15.866667,7652,,5081,10.2,14.19,Rural
population_mada.1018,POINT (48.11666666666667 -15.966666666666669),PORT-BERGE(BORIZINY-VAOVAO),409150,MAROVATO,48.116667,-15.966667,24063,,15978,10.2,27.97,Rural
population_mada.1019,POINT (48.166666666666664 -15.766666666666667),PORT-BERGE(BORIZINY-VAOVAO),409171,AMBODIMAHABIBO,48.166667,-15.766667,12640,,8393,10.2,29.17,Rural
population_mada.1020,POINT (48.18333333333334 -15.633333333333335),PORT-BERGE(BORIZINY-VAOVAO),409172,AMBODIVONGO,48.183333,-15.633333,12923,,8581,10.2,46.56,Rural
population_mada.1021,POINT (48.81666666666667 -15.833333333333336),MANDRITSARA,410010,MANDRITSARA,48.816667,-15.833333,25516,,13804,35.7,1005.58,Urban
population_mada.1022,POINT (48.833333333333336 -15.883333333333335),MANDRITSARA,410030,ANTANANDAVA,48.833333,-15.883333,11585,,7693,10.2,83.75,Rural
population_mada.1023,POINT (48.85 -15.733333333333334),MANDRITSARA,410050,ANTSOHA,48.85,-15.733333,15345,,10189,10.2,44.84,Rural
population_mada.1024,POINT (48.800000000000004 -16),MANDRITSARA,410070,TSARATANANA,48.8,-16,7765,,5156,10.2,36.27,Rural
population_mada.1025,POINT (48.66666666666667 -15.700000000000001),MANDRITSARA,410090,KALANDY,48.666667,-15.7,22209,,14747,10.2,51.87,Rural
population_mada.1026,POINT (48.96666666666667 -15.983333333333336),MANDRITSARA,410111,ANTSIRABE CENTRE,48.966667,-15.983333,11017,,7315,10.2,44.13,Rural
population_mada.1027,POINT (49.1 -16.05),MANDRITSARA,410112,ANTSIATSIAKA,49.1,-16.05,4787,,3178,10.2,10.76,Rural
population_mada.1028,POINT (48.66666666666667 -15.916666666666668),MANDRITSARA,410130,AMBOABOA,48.666667,-15.916667,8811,,5851,10.2,34.96,Rural
population_mada.1029,POINT (48.68333333333334 -16.1),MANDRITSARA,410150,MANAMPANEVA,48.683333,-16.1,5347,,3551,10.2,10.34,Rural
population_mada.1030,POINT (48.96666666666667 -15.866666666666669),MANDRITSARA,410171,AMBARIKORANO,48.966667,-15.866667,7338,,4872,10.2,68.39,Rural
population_mada.1031,POINT (49.05 -15.866666666666669),MANDRITSARA,410172,ANDRATAMARINA,49.05,-15.866667,3006,,1996,10.2,26.17,Rural
population_mada.1032,POINT (49 -15.766666666666667),MANDRITSARA,410191,AMBARIPAIKA,49,-15.766667,5320,,3532,10.2,45.12,Rural
population_mada.1033,POINT (48.93333333333334 -15.766666666666667),MANDRITSARA,410192,AMBODIAMONTANA KIANGA,48.933333,-15.766667,6390,,4243,10.2,83.49,Rural
population_mada.1034,POINT (48.45 -15.733333333333334),MANDRITSARA,410211,AMBALAKIRAJY,48.45,-15.733333,19345,,12845,10.2,55.34,Rural
population_mada.1035,POINT (48.6 -15.816666666666668),MANDRITSARA,410212,TSARAJOMOKA,48.6,-15.816667,9905,,6577,10.2,57.31,Rural
population_mada.1036,POINT (48.96666666666667 -15.583333333333334),MANDRITSARA,410231,ANTSATRAMIDOLA,48.966667,-15.583333,10807,,7176,10.2,57.89,Rural
population_mada.1037,POINT (49.03333333333333 -15.666666666666668),MANDRITSARA,410232,ANKIAKABE-FONOKO,49.033333,-15.666667,6418,,4261,10.2,66.49,Rural
population_mada.1038,POINT (48.86666666666667 -16.183333333333334),MANDRITSARA,410250,MAROTANDRANO,48.866667,-16.183333,16914,,11231,10.2,26.05,Rural
population_mada.1039,POINT (49.03333333333333 -15.500000000000002),MANDRITSARA,410270,AMBILOMBE,49.033333,-15.5,8503,,5646,10.2,43.29,Rural
population_mada.1040,POINT (48.43333333333334 -16.016666666666666),MANDRITSARA,410290,ANDOHAJANGO,48.433333,-16.016667,9373,,6224,10.2,12.2,Rural
population_mada.1041,POINT (48.333333333333336 -15.633333333333335),MANDRITSARA,410310,ANJIABE,48.333333,-15.633333,8349,,5544,10.2,23.57,Rural
population_mada.1042,POINT (48.3 -15.933333333333335),MANDRITSARA,410330,AMBOHISOA,48.3,-15.933333,7677,,5098,10.2,15,Rural
population_mada.1043,POINT (48.81666666666667 -16.533333333333335),MANDRITSARA,410350,AMPATAKAMARORENY,48.816667,-16.533333,5285,,3509,10.2,4.94,Rural
population_mada.1044,POINT (48.766666666666666 -15.55),MANDRITSARA,410371,ANKIABE-SALOHY,48.766667,-15.55,25729,,17084,10.2,47.58,Rural
population_mada.1045,POINT (48.65 -15.500000000000002),MANDRITSARA,410372,PONT SOFIA,48.65,-15.5,8067,,5356,10.2,49.95,Rural
population_mada.1046,POINT (48.61666666666667 -16.316666666666666),MANDRITSARA,410391,AMBODIADABO,48.616667,-16.316667,7173,,4763,10.2,7.47,Rural
population_mada.1047,POINT (48.45 -16.166666666666668),MANDRITSARA,410392,AMBORONDOLO,48.45,-16.166667,2284,,1517,10.2,5.84,Rural
population_mada.1048,POINT (49.05 -16.3),MANDRITSARA,410410,ANTANAMBAON'AMBERINA,49.05,-16.3,11240,,7463,10.2,11.7,Rural
population_mada.1049,POINT (47.81666666666667 -14.716666666666669),ANALALAVA,411011,ANALALAVA,47.816667,-14.716667,13528,,8982,10.2,16.76,Rural
population_mada.1050,POINT (47.68333333333334 -14.916666666666668),ANALALAVA,411012,AMBARIJEBY SUD,47.683333,-14.916667,7082,,4703,10.2,17.31,Rural
population_mada.1051,POINT (47.833333333333336 -14.366666666666667),ANALALAVA,411030,AMBOLOBOZO,47.833333,-14.366667,16254,,10793,10.2,5184.82,Rural
population_mada.1052,POINT (47.983333333333334 -14.483333333333334),ANALALAVA,411050,BEFOTAKA NORD,47.983333,-14.483333,17443,,11582,10.2,28.17,Rural
population_mada.1053,POINT (48.28333333333333 -14.466666666666667),ANALALAVA,411070,AMBALIHA,48.283333,-14.466667,15941,,10585,10.2,31.15,Rural
population_mada.1054,POINT (48.2 -14.266666666666667),ANALALAVA,411090,MAROMANDIA,48.2,-14.266667,41328,,27442,10.2,32.45,Rural
population_mada.1055,POINT (47.63333333333333 -15.133333333333333),ANALALAVA,411110,MAROVATOLENA,47.633333,-15.133333,11212,,7445,10.2,21.42,Rural
population_mada.1056,POINT (47.483333333333334 -15.366666666666667),ANALALAVA,411131,ANDRIBAVONTSONA,47.483333,-15.366667,3561,,2364,10.2,10.94,Rural
population_mada.1057,POINT (47.36666666666667 -15.350000000000001),ANALALAVA,411132,ANGOAKA SUD,47.366667,-15.35,9141,,6069,10.2,43.49,Rural
population_mada.1058,POINT (47.65 -15.366666666666667),ANALALAVA,411150,MAROVANTAZA,47.65,-15.366667,9776,,6491,10.2,37.59,Rural
population_mada.1059,POINT (48.2 -14.05),ANALALAVA,411170,ANKARAMY,48.2,-14.05,20969,,13924,10.2,39.27,Rural
population_mada.1060,POINT (47.35 -15.033333333333333),ANALALAVA,411190,ANTONIBE,47.35,-15.033333,21535,,14299,10.2,14.01,Rural
population_mada.1061,POINT (47.21666666666667 -15.283333333333333),ANALALAVA,411210,MAHADRODROKA,47.216667,-15.283333,10040,,6666,10.2,14.8,Rural
population_mada.1062,POINT (48.53333333333333 -15.25),BEFANDRIANA NORD,412010,BEFANDRIANA NORD,48.533333,-15.25,23213,,12558,35.7,892.11,Urban
population_mada.1063,POINT (48.4 -15.233333333333334),BEFANDRIANA NORD,412030,MORAFENO,48.4,-15.233333,33502,,22246,10.2,33.75,Rural
population_mada.1064,POINT (48.583333333333336 -15.4),BEFANDRIANA NORD,412050,AMBODIMOTSO SUD,48.583333,-15.4,24746,,16431,10.2,128.63,Rural
population_mada.1065,POINT (48.416666666666664 -14.983333333333336),BEFANDRIANA NORD,412070,TSIAMALAO,48.416667,-14.983333,24898,,16532,10.2,49.72,Rural
population_mada.1066,POINT (48.68333333333334 -15.316666666666666),BEFANDRIANA NORD,412090,MAROAMALONA,48.683333,-15.316667,11104,,7373,10.2,27.15,Rural
population_mada.1067,POINT (48.45 -15.516666666666667),BEFANDRIANA NORD,412110,TSARAHONENANA,48.45,-15.516667,34934,,23197,10.2,60.51,Rural
population_mada.1068,POINT (48.21666666666667 -15.416666666666668),BEFANDRIANA NORD,412130,ANTSAKANALABE,48.216667,-15.416667,13679,,9083,10.2,18.75,Rural
population_mada.1069,POINT (48.61666666666667 -15.016666666666667),BEFANDRIANA NORD,412150,AMBARARATA,48.616667,-15.016667,12880,,8552,10.2,21.98,Rural
population_mada.1070,POINT (48.766666666666666 -15.05),BEFANDRIANA NORD,412170,AMBOLIDIBE EST,48.766667,-15.05,22716,,15084,10.2,25.05,Rural
population_mada.1071,POINT (48.9 -15.333333333333334),BEFANDRIANA NORD,412190,ANKARONGANA,48.9,-15.333333,18253,,12120,10.2,26.58,Rural
population_mada.1072,POINT (49.083333333333336 -15.133333333333333),BEFANDRIANA NORD,412210,ANTSAKABARY,49.083333,-15.133333,38744,,25726,10.2,31.96,Rural
population_mada.1073,POINT (49.266666666666666 -14.916666666666668),BEFANDRIANA NORD,412230,MATSONDAKANA,49.266667,-14.916667,48687,,32328,10.2,27.99,Rural
population_mada.1074,POINT (47.983333333333334 -14.883333333333335),ANTSOHIHY,413010,ANTSOHIHY,47.983333,-14.883333,21550,,11659,35.7,439.7,Urban
population_mada.1075,POINT (47.86666666666667 -14.883333333333335),ANTSOHIHY,413030,ANKERIKA,47.866667,-14.883333,9200,,6109,10.2,30.1,Rural
population_mada.1076,POINT (48.05 -14.966666666666669),ANTSOHIHY,413051,AMPANDRIANKILANDY,48.05,-14.966667,14074,,9345,10.2,38.41,Rural
population_mada.1077,POINT (48.21666666666667 -14.966666666666669),ANTSOHIHY,413052,ANJALAZALA,48.216667,-14.966667,8420,,5591,10.2,17.77,Rural
population_mada.1078,POINT (47.9 -15.05),ANTSOHIHY,413070,ANAHIDRANO,47.9,-15.05,12944,,8595,10.2,35.63,Rural
population_mada.1079,POINT (48.06666666666667 -14.783333333333335),ANTSOHIHY,413090,AMBODIMANDRESY,48.066667,-14.783333,9863,,6549,10.2,26.39,Rural
population_mada.1080,POINT (47.800000000000004 -15.183333333333334),ANTSOHIHY,413110,ANJIAMANGIRANA,47.8,-15.183333,11304,,7506,10.2,18.71,Rural
population_mada.1081,POINT (48.06666666666667 -15.200000000000001),ANTSOHIHY,413130,AMBODIMANARY,48.066667,-15.2,11157,,7408,10.2,16.38,Rural
population_mada.1082,POINT (48.28333333333333 -14.750000000000002),ANTSOHIHY,413150,ANTSAHABE,48.283333,-14.75,18444,,12247,10.2,18.13,Rural
population_mada.1083,POINT (48.06666666666667 -14.600000000000001),ANTSOHIHY,413171,AMBODIMADIRO,48.066667,-14.6,8303,,5513,10.2,30.16,Rural
population_mada.1084,POINT (48.166666666666664 -14.616666666666667),ANTSOHIHY,413172,ANDREBA,48.166667,-14.616667,11077,,7355,10.2,65.41,Rural
population_mada.1085,POINT (47.93333333333334 -15.350000000000001),ANTSOHIHY,413190,MAROALA,47.933333,-15.35,13407,,8902,10.2,36.67,Rural
population_mada.1086,POINT (48.800000000000004 -14.533333333333335),BEALANANA,414010,BEALANANA,48.8,-14.533333,18603,,12352,10.2,44.11,Rural
population_mada.1087,POINT (48.53333333333333 -14.483333333333334),BEALANANA,414031,BEANDRAREZONA,48.533333,-14.483333,16617,,11033,10.2,24.66,Rural
population_mada.1088,POINT (48.56666666666667 -14.3),BEALANANA,414032,ANTANANIVO HAUT,48.566667,-14.3,5537,,3676,10.2,7.37,Rural
population_mada.1089,POINT (48.483333333333334 -14.650000000000002),BEALANANA,414050,ANTSAMAKA,48.483333,-14.65,17387,,11545,10.2,31.56,Rural
population_mada.1090,POINT (48.63333333333333 -14.733333333333334),BEALANANA,414071,AMBATOSIA,48.633333,-14.733333,12796,,8497,10.2,24.77,Rural
population_mada.1091,POINT (48.66666666666667 -14.633333333333335),BEALANANA,414072,AMBODIAMPANA,48.666667,-14.633333,7748,,5144,10.2,93.32,Rural
population_mada.1092,POINT (48.93333333333334 -14.483333333333334),BEALANANA,414090,AMBATORIHA EST,48.933333,-14.483333,20779,,13797,10.2,137.59,Rural
population_mada.1093,POINT (49.05 -14.350000000000001),BEALANANA,414110,AMBOVONOMBY,49.05,-14.35,13101,,8699,10.2,41.76,Rural
population_mada.1094,POINT (49.016666666666666 -14.466666666666667),BEALANANA,414131,ANALILA,49.016667,-14.466667,10859,,7210,10.2,98.74,Rural
population_mada.1095,POINT (49.15 -14.433333333333334),BEALANANA,414132,ANJOZOROMADOSY,49.15,-14.433333,10536,,6996,10.2,39.34,Rural
population_mada.1096,POINT (48.96666666666667 -14.25),BEALANANA,414151,MANGINDRANO,48.966667,-14.25,8994,,5972,10.2,20.72,Rural
population_mada.1097,POINT (48.81666666666667 -14.350000000000001),BEALANANA,414152,AMBARARATABE NORD,48.816667,-14.35,5548,,3684,10.2,18,Rural
population_mada.1098,POINT (48.95 -14.833333333333336),BEALANANA,414171,AMBODISIKIDY,48.95,-14.833333,7188,,4773,10.2,13.37,Rural
population_mada.1099,POINT (48.800000000000004 -14.766666666666667),BEALANANA,414172,AMBARARATA SOFIA,48.8,-14.766667,8100,,5379,10.2,27.59,Rural
population_mada.1100,POINT (48.983333333333334 -14.650000000000002),BEALANANA,414190,MAROTOLANA,48.983333,-14.65,12328,,8186,10.2,35.76,Rural
population_mada.1101,POINT (49.15 -14.666666666666668),BEALANANA,414211,AMBODIADABO M,49.15,-14.666667,20874,,13860,10.2,63.58,Rural
population_mada.1102,POINT (49.166666666666664 -14.533333333333335),BEALANANA,414212,ANKAZOTOKANA,49.166667,-14.533333,10446,,6936,10.2,23.62,Rural
population_mada.1103,POINT (49.31666666666667 -14.600000000000001),BEALANANA,414213,AMBALAROMBA,49.316667,-14.6,10197,,6770,10.2,56.48,Rural
population_mada.1104,POINT (46.45 -15.716666666666669),MAHAJANGA II,415011,BELOBAKA,46.45,-15.716667,14462,,10254,10.2,58.27,Rural
population_mada.1105,POINT (46.38333333333333 -15.850000000000001),MAHAJANGA II,415012,BOANAMARY,46.383333,-15.85,5395,,3825,10.2,13.99,Rural
population_mada.1106,POINT (46.65 -15.750000000000002),MAHAJANGA II,415031,AMBALAKIDA,46.65,-15.75,8077,,5727,10.2,13.03,Rural
population_mada.1107,POINT (46.516666666666666 -15.583333333333334),MAHAJANGA II,415032,BETSAKO,46.516667,-15.583333,11583,,8212,10.2,39.39,Rural
population_mada.1108,POINT (46.800000000000004 -15.450000000000001),MAHAJANGA II,415050,MARIARANO,46.8,-15.45,7938,,5628,10.2,5.55,Rural
population_mada.1109,POINT (46.833333333333336 -15.850000000000001),MAHAJANGA II,415071,BEKOBAY,46.833333,-15.85,8857,,6280,10.2,23.19,Rural
population_mada.1110,POINT (46.91666666666667 -15.633333333333335),MAHAJANGA II,415072,ANDRANOBOKA,46.916667,-15.633333,13375,,9483,10.2,19.67,Rural
population_mada.1111,POINT (47.083333333333336 -15.666666666666668),MAHAJANGA II,415091,MAHAJAMBA USINE,47.083333,-15.666667,12678,,8989,10.2,28.15,Rural
population_mada.1112,POINT (46.983333333333334 -15.766666666666667),MAHAJANGA II,415092,AMBALABE BEFANJAVA,46.983333,-15.766667,15320,,10862,10.2,48.4,Rural
population_mada.1113,POINT (46.1 -17.483333333333334),KANDREHO,416011,KANDREHO,46.1,-17.483333,6166,,3601,10.2,13.08,Rural
population_mada.1114,POINT (45.983333333333334 -17.46666666666667),KANDREHO,416012,AMBALIHA,45.983333,-17.466667,3861,,2255,10.2,11.22,Rural
population_mada.1115,POINT (46.31666666666667 -17.45),KANDREHO,416013,BEHAZOMATY,46.316667,-17.45,4059,,2370,10.2,57.59,Rural
population_mada.1116,POINT (45.91666666666667 -17.2),KANDREHO,416030,ANTANIMBARIBE,45.916667,-17.2,4130,,2412,10.2,1.11,Rural
population_mada.1117,POINT (46.06666666666667 -17.75),KANDREHO,416051,BETAIMBOAY,46.066667,-17.75,4248,,2481,10.2,6.46,Rural
population_mada.1118,POINT (46.3 -17.666666666666668),KANDREHO,416052,ANDASIBE,46.3,-17.666667,4651,,2716,10.2,25.65,Rural
population_mada.1119,POINT (45.7 -17.683333333333334),AMBATOMAINTY,417011,AMBATOMAINTY,45.7,-17.683333,8398,,5761,10.2,10.5,Rural
population_mada.1120,POINT (45.7 -17.51666666666667),AMBATOMAINTY,417012,BEMARIVO,45.7,-17.516667,7128,,4890,10.2,7.38,Rural
population_mada.1121,POINT (45.65 -17.916666666666668),AMBATOMAINTY,417031,SARODRANO,45.65,-17.916667,9497,,6515,10.2,5.57,Rural
population_mada.1122,POINT (45.31666666666667 -17.683333333333334),AMBATOMAINTY,417032,MAROTSIALEHA,45.316667,-17.683333,7979,,5474,10.2,6.99,Rural
population_mada.1123,POINT (44.7 -18.650000000000002),ANTSALOVA,420010,ANTSALOVA,44.7,-18.65,21372,,14661,10.2,8.37,Rural
population_mada.1124,POINT (44.333333333333336 -18.633333333333333),ANTSALOVA,420030,SOAHANY,44.333333,-18.633333,5986,,4107,10.2,5.77,Rural
population_mada.1125,POINT (44.333333333333336 -18.96666666666667),ANTSALOVA,420050,MASOARIVO,44.333333,-18.966667,14935,,10246,10.2,15.59,Rural
population_mada.1126,POINT (44.56666666666667 -19.033333333333335),ANTSALOVA,420070,TRANGAHY,44.566667,-19.033333,9778,,6708,10.2,14.68,Rural
population_mada.1127,POINT (44.85 -19.083333333333332),ANTSALOVA,420090,BEKOPAKA,44.85,-19.083333,8570,,5879,10.2,4.88,Rural
population_mada.1128,POINT (44.05 -18),MAINTIRANO,421010,MAINTIRANO,44.05,-18,19018,,11981,35.7,87.02,Urban
population_mada.1129,POINT (44.15 -17.983333333333334),MAINTIRANO,421030,MAFAIJIJO,44.15,-17.983333,5217,,3579,10.2,22.91,Rural
